0.7_p,0.7_l1,0.7_l2,Latency,0.675_p,0.675_l1,0.675_l2,Latency,0.65_p,0.65_l1,0.65_l2,Latency,0.6_p,0.6_l1,0.6_l2,Latency,0.575_p,0.575_l1,0.575_l2,Latency,0.55_p,0.55_l1,0.55_l2,Latency,0.5375_p,0.5375_l1,0.5375_l2,Latency,0.525_p,0.525_l1,0.525_l2,Latency,0.5125_p,0.5125_l1,0.5125_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency
-7.260938E-07,1.064030E-06,3.380616E-07,3.380616E-07,-3.548325E-07,5.344641E-07,1.795488E-07,1.795488E-07,-1.815314E-07,2.727001E-07,9.109781E-08,9.109781E-08,-4.814350E-08,8.082190E-08,3.251879E-08,3.251879E-08,-2.566360E-08,4.772400E-08,2.195127E-08,2.195127E-08,-1.935550E-08,3.095140E-08,1.146696E-08,1.146696E-08,-2.652138E-08,3.562820E-08,9.108483E-09,9.108483E-09,-2.207411E-08,3.028750E-08,8.214115E-09,8.214115E-09,-1.979049E-08,2.703850E-08,7.247859E-09,7.247859E-09,-1.559464E-08,2.218420E-08,6.588183E-09,6.588183E-09,-1.142186E-08,1.695550E-08,5.534182E-09,5.534182E-09,-8.531588E-09,1.348240E-08,4.949565E-09,4.949565E-09,-6.091121E-09,1.052150E-08,4.430493E-09,4.430493E-09,-4.905487E-09,8.833000E-09,3.926222E-09,3.926222E-09,-3.581453E-09,7.141300E-09,3.559383E-09,3.559383E-09,-2.714141E-09,6.017800E-09,3.301433E-09,3.301433E-09,-2.345073E-09,5.297600E-09,2.950451E-09,2.950451E-09,-2.033671E-09,4.723000E-09,2.688273E-09,2.688273E-09
-1.830129E-06,2.168448E-06,3.383112E-07,3.383112E-07,-8.797824E-07,1.058887E-06,1.791327E-07,1.791327E-07,-4.382143E-07,5.289850E-07,9.068176E-08,9.068176E-08,-1.067516E-07,1.390786E-07,3.226917E-08,3.226917E-08,-5.720420E-08,7.869740E-08,2.145202E-08,2.145202E-08,-3.220110E-08,4.358680E-08,1.130054E-08,1.130054E-08,-7.006873E-09,1.645130E-08,9.444664E-09,9.444664E-09,-3.223918E-09,1.127540E-08,8.050253E-09,8.050253E-09,-2.035977E-09,9.230000E-09,7.192886E-09,7.192886E-09,-1.339360E-09,7.658300E-09,6.318604E-09,6.318604E-09,-6.542760E-10,6.057800E-09,5.402035E-09,5.402035E-09,-4.051550E-10,5.203200E-09,4.796275E-09,4.796275E-09,-5.896890E-10,4.793400E-09,4.202144E-09,4.202144E-09,-6.704230E-10,4.457300E-09,3.785618E-09,3.785618E-09,-6.127560E-10,4.129200E-09,3.512867E-09,3.512867E-09,-7.280900E-10,3.770700E-09,3.041368E-09,3.041368E-09,-6.127560E-10,3.431400E-09,2.818305E-09,2.818305E-09,-5.320220E-10,3.044100E-09,2.510668E-09,2.510668E-09
-2.119251E-07,5.595111E-07,3.475474E-07,3.475474E-07,-1.057193E-07,2.833227E-07,1.775518E-07,1.775518E-07,-5.559850E-08,1.447813E-07,8.910080E-08,8.910080E-08,-1.499720E-08,4.750040E-08,3.243559E-08,3.243559E-08,-9.491900E-09,3.128690E-08,2.170165E-08,2.170165E-08,-8.459700E-09,1.965790E-08,1.113413E-08,1.113413E-08,-6.188001E-09,1.522370E-08,9.036595E-09,9.036595E-09,-4.213483E-09,1.239890E-08,8.183457E-09,8.183457E-09,-3.097050E-09,1.050550E-08,7.407492E-09,7.407492E-09,-2.377366E-09,8.991500E-09,6.612498E-09,6.612498E-09,-2.121325E-09,7.799100E-09,5.676900E-09,5.676900E-09,-1.708429E-09,6.497900E-09,4.787818E-09,4.787818E-09,-1.431627E-09,5.800100E-09,4.367063E-09,4.367063E-09,-1.443161E-09,5.361600E-09,3.915650E-09,3.915650E-09,-1.496214E-09,4.931100E-09,3.434637E-09,3.434637E-09,-1.357814E-09,4.386900E-09,3.026568E-09,3.026568E-09,-1.200959E-09,4.002800E-09,2.800333E-09,2.800333E-09,-1.110999E-09,3.657100E-09,2.543440E-09,2.543440E-09
-1.591663E-07,5.048325E-07,3.456336E-07,3.456336E-07,-8.885950E-08,2.662147E-07,1.772189E-07,1.772189E-07,-4.722590E-08,1.390786E-07,9.176348E-08,9.176348E-08,-1.499720E-08,4.705310E-08,3.193633E-08,3.193633E-08,-1.075350E-08,3.028050E-08,1.945501E-08,1.945501E-08,-9.033100E-09,2.077610E-08,1.163338E-08,1.163338E-08,-2.431620E-08,3.353960E-08,9.223715E-09,9.223715E-09,-2.103841E-08,2.923110E-08,8.192972E-09,8.192972E-09,-1.829576E-08,2.565730E-08,7.360977E-09,7.360977E-09,-1.292581E-08,1.946340E-08,6.536382E-09,6.536382E-09,-1.011166E-08,1.572950E-08,5.617699E-09,5.617699E-09,-6.550150E-09,1.146580E-08,4.913621E-09,4.913621E-09,-4.891647E-09,9.242800E-09,4.350148E-09,4.350148E-09,-3.722160E-09,7.685500E-09,3.963223E-09,3.963223E-09,-2.820249E-09,6.440300E-09,3.618585E-09,3.618585E-09,-2.257419E-09,5.632100E-09,3.372263E-09,3.372263E-09,-2.010604E-09,4.929500E-09,2.917679E-09,2.917679E-09,-1.872203E-09,4.540600E-09,2.667129E-09,2.667129E-09
-1.340390E-06,1.679584E-06,3.392265E-07,3.392265E-07,-6.681738E-07,8.453157E-07,1.769693E-07,1.769693E-07,-3.302882E-07,4.227587E-07,9.242915E-08,9.242915E-08,-9.149740E-08,1.236478E-07,3.210275E-08,3.210275E-08,-4.951980E-08,6.986380E-08,2.028710E-08,2.028710E-08,-2.726930E-08,3.922590E-08,1.188301E-08,1.188301E-08,-8.861443E-09,1.798460E-08,9.123284E-09,9.123284E-09,-6.817725E-09,1.480920E-08,7.989994E-09,7.989994E-09,-3.519173E-09,1.078240E-08,7.261602E-09,7.261602E-09,-2.252805E-09,8.746600E-09,6.493038E-09,6.493038E-09,-1.934484E-09,7.525400E-09,5.590212E-09,5.590212E-09,-1.175586E-09,5.985800E-09,4.808961E-09,4.808961E-09,-1.138679E-09,5.345600E-09,4.206373E-09,4.206373E-09,-1.120226E-09,4.891100E-09,3.768703E-09,3.768703E-09,-1.210186E-09,4.521300E-09,3.308833E-09,3.308833E-09,-1.076399E-09,4.090800E-09,3.011767E-09,3.011767E-09,-9.518380E-10,3.799500E-09,2.845791E-09,2.845791E-09,-8.295840E-10,3.681100E-09,2.851077E-09,2.851077E-09
-2.770707E-07,6.226878E-07,3.455504E-07,3.455504E-07,-1.401272E-07,3.183215E-07,1.781342E-07,1.781342E-07,-7.498160E-08,1.658029E-07,9.084818E-08,9.084818E-08,-2.199350E-08,5.420940E-08,3.210275E-08,3.210275E-08,-1.167110E-08,3.374690E-08,2.195127E-08,2.195127E-08,-1.167110E-08,2.312420E-08,1.138375E-08,1.138375E-08,2.060686E-09,1.278940E-08,1.484788E-08,1.278940E-08,8.219990E-10,9.529200E-09,1.034855E-08,9.529200E-09,3.791160E-10,8.391300E-09,8.768074E-09,8.391300E-09,6.951320E-10,7.256600E-09,7.948765E-09,7.256600E-09,1.156468E-09,5.941000E-09,7.095626E-09,5.941000E-09,7.827850E-10,5.328000E-09,6.109284E-09,5.328000E-09,4.552370E-10,4.860700E-09,5.315347E-09,4.860700E-09,1.346080E-10,4.579000E-09,4.712759E-09,4.579000E-09,-7.299300E-11,4.174000E-09,4.098541E-09,4.098541E-09,-1.537270E-10,3.959600E-09,3.803590E-09,3.803590E-09,-2.183140E-10,3.575500E-09,3.355349E-09,3.355349E-09,-1.975540E-10,3.173700E-09,2.975824E-09,2.975824E-09
9.235550E-08,4.716228E-07,5.640568E-07,4.716228E-07,4.177590E-08,2.450813E-07,2.869714E-07,2.450813E-07,1.791970E-08,1.289033E-07,1.468477E-07,1.289033E-07,6.335700E-09,3.922590E-08,4.558258E-08,3.922590E-08,3.009600E-09,2.748510E-08,3.043857E-08,2.748510E-08,1.748000E-09,1.652700E-08,1.837329E-08,1.652700E-08,-1.282663E-08,2.728820E-08,1.446201E-08,1.446201E-08,-1.026391E-08,2.100310E-08,1.073970E-08,1.073970E-08,-7.267527E-09,1.633610E-08,9.068311E-09,9.068311E-09,-4.557179E-09,1.279260E-08,8.234201E-09,8.234201E-09,-2.351993E-09,9.697300E-09,7.345119E-09,7.345119E-09,-1.842216E-09,8.482500E-09,6.639985E-09,6.639985E-09,-1.189426E-09,6.834000E-09,5.643071E-09,5.643071E-09,-8.272770E-10,5.539300E-09,4.709587E-09,4.709587E-09,-7.788370E-10,5.041500E-09,4.261346E-09,4.261346E-09,-7.488500E-10,4.678200E-09,3.928336E-09,3.928336E-09,-8.711040E-10,4.426900E-09,3.554097E-09,3.554097E-09,-7.719170E-10,3.919600E-09,3.144971E-09,3.144971E-09
-4.952168E-07,1.050500E-06,5.554031E-07,5.554031E-07,-2.512648E-07,5.316686E-07,2.803979E-07,2.803979E-07,-1.311812E-07,2.747128E-07,1.435194E-07,1.435194E-07,-3.415090E-08,7.936830E-08,4.516654E-08,4.516654E-08,-1.797920E-08,4.794760E-08,2.985611E-08,2.985611E-08,-1.235920E-08,3.095140E-08,1.853971E-08,1.853971E-08,-2.074085E-08,3.497370E-08,1.423260E-08,1.423260E-08,-2.005345E-08,3.032430E-08,1.027137E-08,1.027137E-08,-1.758761E-08,2.660640E-08,9.019681E-09,9.019681E-09,-1.363858E-08,2.163370E-08,7.997395E-09,7.997395E-09,-9.638794E-09,1.705950E-08,7.421235E-09,7.421235E-09,-6.148788E-09,1.280220E-08,6.652671E-09,6.652671E-09,-3.816734E-09,9.556500E-09,5.738216E-09,5.738216E-09,-3.419985E-09,8.786600E-09,5.363977E-09,5.363977E-09,-2.370446E-09,6.915700E-09,4.543611E-09,4.543611E-09,-1.703816E-09,5.688100E-09,3.984366E-09,3.984366E-09,-1.544655E-09,5.134300E-09,3.587927E-09,3.587927E-09,-1.486988E-09,4.729400E-09,3.240117E-09,3.240117E-09
-1.583424E-06,2.136021E-06,5.526572E-07,5.526572E-07,-7.656629E-07,1.044574E-06,2.790665E-07,2.790665E-07,-3.816707E-07,5.239533E-07,1.422712E-07,1.422712E-07,-9.184150E-08,1.362832E-07,4.433445E-08,4.433445E-08,-4.825820E-08,7.836190E-08,3.002253E-08,3.002253E-08,-2.635180E-08,4.459310E-08,1.820688E-08,1.820688E-08,7.966250E-10,1.334800E-08,1.414380E-08,1.334800E-08,7.735590E-10,1.091850E-08,1.169010E-08,1.091850E-08,4.091030E-10,8.263300E-09,8.670814E-09,8.263300E-09,1.022680E-09,6.846800E-09,7.868419E-09,6.846800E-09,1.304095E-09,5.684900E-09,6.988852E-09,5.684900E-09,1.052667E-09,5.201600E-09,6.254117E-09,5.201600E-09,7.228120E-10,4.841400E-09,5.562726E-09,4.841400E-09,1.784350E-10,4.486100E-09,4.663071E-09,4.486100E-09,8.155500E-11,4.095600E-09,4.177829E-09,4.095600E-09,6.310100E-11,3.663500E-09,3.724302E-09,3.663500E-09,-6.607300E-11,3.332200E-09,3.264432E-09,3.264432E-09,4.464800E-11,2.930500E-09,2.974766E-09,2.930500E-09
-4.789500E-09,5.533612E-07,5.485799E-07,5.485799E-07,2.550800E-09,2.800800E-07,2.827277E-07,2.800800E-07,-1.119300E-09,1.444458E-07,1.433530E-07,1.433530E-07,-3.165000E-10,4.358680E-08,4.325273E-08,4.325273E-08,6.011000E-10,2.916240E-08,2.977290E-08,2.916240E-08,3.717000E-10,1.842790E-08,1.878934E-08,1.842790E-08,1.392220E-10,1.406180E-08,1.419877E-08,1.406180E-08,-4.120750E-10,1.075520E-08,1.034220E-08,1.034220E-08,-4.236080E-10,9.111500E-09,8.686671E-09,8.686671E-09,2.158100E-11,7.843900E-09,7.864191E-09,7.843900E-09,6.536110E-10,6.437100E-09,7.089283E-09,6.437100E-09,5.059840E-10,5.734500E-09,6.239316E-09,5.734500E-09,2.499420E-10,5.265600E-09,5.515153E-09,5.265600E-09,-1.491130E-10,4.857400E-09,4.707473E-09,4.707473E-09,-2.944340E-10,4.607800E-09,4.312090E-09,4.312090E-09,-3.451810E-10,4.166000E-09,3.820505E-09,3.820505E-09,-4.835820E-10,3.910000E-09,3.426179E-09,3.426179E-09,-3.890080E-10,3.471400E-09,3.080484E-09,3.080484E-09
2.961840E-08,5.154551E-07,5.450852E-07,5.154551E-07,2.411310E-08,2.612948E-07,2.853904E-07,2.612948E-07,9.776500E-09,1.363950E-07,1.462653E-07,1.363950E-07,1.174500E-09,4.213310E-08,4.333594E-08,4.213310E-08,2.570000E-10,2.905050E-08,2.935686E-08,2.905050E-08,-2.018000E-10,1.809250E-08,1.795725E-08,1.795725E-08,-1.875249E-08,3.349160E-08,1.474004E-08,1.474004E-08,-1.812507E-08,2.861180E-08,1.048598E-08,1.048598E-08,-1.499721E-08,2.391590E-08,8.919249E-09,8.919249E-09,-1.211156E-08,2.041410E-08,8.303975E-09,8.303975E-09,-6.840792E-09,1.419300E-08,7.349348E-09,7.349348E-09,-4.061242E-09,1.064000E-08,6.577611E-09,6.577611E-09,-2.891756E-09,8.853800E-09,5.959165E-09,5.959165E-09,-2.444260E-09,7.551100E-09,5.106027E-09,5.106027E-09,-1.521588E-09,6.017800E-09,4.494981E-09,4.494981E-09,-1.295533E-09,5.284800E-09,3.987538E-09,3.987538E-09,-1.300147E-09,4.708600E-09,3.406093E-09,3.406093E-09,-1.164052E-09,4.250900E-09,3.084712E-09,3.084712E-09
-1.150802E-06,1.696356E-06,5.455844E-07,5.455844E-07,-5.620828E-07,8.395013E-07,2.774024E-07,2.774024E-07,-2.885400E-07,4.308096E-07,1.421880E-07,1.421880E-07,-7.406410E-08,1.202933E-07,4.616504E-08,4.616504E-08,-4.137660E-08,7.120560E-08,2.968969E-08,2.968969E-08,-2.187880E-08,4.179770E-08,1.978784E-08,1.978784E-08,-3.099357E-09,1.770770E-08,1.460790E-08,1.460790E-08,-2.356606E-09,1.321350E-08,1.085599E-08,1.085599E-08,-5.689290E-10,9.436400E-09,8.866391E-09,8.866391E-09,-2.713670E-10,8.012000E-09,7.739444E-09,7.739444E-09,6.489980E-10,6.294700E-09,6.943393E-09,6.294700E-09,8.104660E-10,5.620900E-09,6.430664E-09,5.620900E-09,3.214490E-10,4.958300E-09,5.279403E-09,4.958300E-09,9.308800E-11,4.630200E-09,4.722273E-09,4.630200E-09,-9.836600E-11,4.377300E-09,4.277203E-09,4.277203E-09,-1.329670E-10,3.972400E-09,3.837419E-09,3.837419E-09,-2.713670E-10,3.653900E-09,3.381778E-09,3.381778E-09,-2.413810E-10,3.234600E-09,2.992738E-09,2.992738E-09
-6.775600E-08,6.200042E-07,5.520747E-07,5.520747E-07,-3.782110E-08,3.223469E-07,2.843919E-07,2.843919E-07,-2.256690E-08,1.690456E-07,1.463485E-07,1.463485E-07,-6.509900E-09,5.018400E-08,4.358557E-08,4.358557E-08,-2.151600E-09,3.206960E-08,2.985611E-08,2.985611E-08,-3.527900E-09,2.211790E-08,1.853971E-08,1.853971E-08,3.128679E-09,1.296870E-08,1.609640E-08,1.296870E-08,1.502469E-09,9.876600E-09,1.137823E-08,9.876600E-09,4.229430E-10,8.357700E-09,8.779702E-09,8.357700E-09,7.343450E-10,7.077300E-09,7.809218E-09,7.077300E-09,1.089574E-09,5.965000E-09,7.052282E-09,5.965000E-09,7.712520E-10,5.440000E-09,6.210772E-09,5.440000E-09,5.521170E-10,4.943900E-09,5.496124E-09,4.943900E-09,1.807420E-10,4.612600E-09,4.789932E-09,4.612600E-09,-2.916600E-11,4.193300E-09,4.161972E-09,4.161972E-09,-7.299300E-11,3.804300E-09,3.730645E-09,3.730645E-09,-2.506070E-10,3.625100E-09,3.373321E-09,3.373321E-09,-1.698730E-10,3.133700E-09,2.963137E-09,2.963137E-09
9.705790E-08,4.681565E-07,5.652217E-07,4.681565E-07,4.854270E-08,2.481003E-07,2.967068E-07,2.481003E-07,2.009890E-08,1.284560E-07,1.485951E-07,1.284560E-07,7.826700E-09,3.900230E-08,4.691392E-08,3.900230E-08,3.583100E-09,2.782050E-08,3.135387E-08,2.782050E-08,3.468400E-09,1.630340E-08,1.987105E-08,1.630340E-08,-1.112891E-08,2.623980E-08,1.511111E-08,1.511111E-08,-9.608807E-09,2.065260E-08,1.104311E-08,1.104311E-08,-6.935366E-09,1.581590E-08,8.880134E-09,8.880134E-09,-3.373852E-09,1.153300E-08,8.157028E-09,8.157028E-09,-1.941404E-09,9.366000E-09,7.423350E-09,7.423350E-09,-1.567721E-09,8.018400E-09,6.448636E-09,6.448636E-09,-9.403050E-10,6.483500E-09,5.542639E-09,5.542639E-09,-4.443680E-10,5.465600E-09,5.018282E-09,5.018282E-09,-6.289030E-10,4.958300E-09,4.327948E-09,4.327948E-09,-7.096370E-10,4.777400E-09,4.064712E-09,4.064712E-09,-5.919960E-10,4.241300E-09,3.648185E-09,3.648185E-09,-6.888760E-10,3.865200E-09,3.174572E-09,3.174572E-09
-4.947580E-07,1.059110E-06,5.644728E-07,5.644728E-07,-2.553937E-07,5.394958E-07,2.839759E-07,2.839759E-07,-1.315253E-07,2.766137E-07,1.450171E-07,1.450171E-07,-3.254520E-08,7.836190E-08,4.583221E-08,4.583221E-08,-1.774980E-08,4.817130E-08,3.035536E-08,3.035536E-08,-1.178580E-08,3.095140E-08,1.903896E-08,1.903896E-08,-2.045712E-08,3.620600E-08,1.574753E-08,1.574753E-08,-1.932224E-08,3.084280E-08,1.151989E-08,1.151989E-08,-1.738232E-08,2.643030E-08,9.048224E-09,9.048224E-09,-1.305268E-08,2.115670E-08,8.104169E-09,8.104169E-09,-1.007245E-08,1.756040E-08,7.486780E-09,7.486780E-09,-6.231828E-09,1.289190E-08,6.659014E-09,6.659014E-09,-3.909002E-09,9.761300E-09,5.850277E-09,5.850277E-09,-3.198544E-09,8.290500E-09,5.090169E-09,5.090169E-09,-2.222819E-09,6.712400E-09,4.487581E-09,4.487581E-09,-1.655375E-09,5.622500E-09,3.966395E-09,3.966395E-09,-1.567721E-09,5.150300E-09,3.580526E-09,3.580526E-09,-1.549268E-09,4.726200E-09,3.174572E-09,3.174572E-09
-1.564614E-06,2.124504E-06,5.598131E-07,5.598131E-07,-7.608458E-07,1.040101E-06,2.792330E-07,2.792330E-07,-3.745597E-07,5.201515E-07,1.455164E-07,1.455164E-07,-9.207090E-08,1.380723E-07,4.583221E-08,4.583221E-08,-4.711120E-08,7.769100E-08,3.043857E-08,3.043857E-08,-2.463140E-08,4.459310E-08,1.987105E-08,1.987105E-08,1.982259E-09,1.356890E-08,1.555090E-08,1.356890E-08,1.597043E-09,1.002540E-08,1.162138E-08,1.002540E-08,2.683960E-10,8.388100E-09,8.653899E-09,8.388100E-09,1.179534E-09,6.846800E-09,8.025938E-09,6.846800E-09,1.232588E-09,6.938100E-09,8.169714E-09,6.938100E-09,1.078040E-09,5.183900E-09,6.260460E-09,5.183900E-09,6.397710E-10,4.839800E-09,5.477095E-09,4.839800E-09,2.822360E-10,4.386900E-09,4.667300E-09,4.386900E-09,7.694100E-11,4.090800E-09,4.165143E-09,4.090800E-09,9.308800E-11,3.677900E-09,3.769760E-09,3.677900E-09,1.530620E-10,3.247400E-09,3.398693E-09,3.247400E-09,1.253820E-10,2.903300E-09,3.026568E-09,2.903300E-09
1.149690E-08,5.503421E-07,5.619766E-07,5.503421E-07,4.271200E-09,2.829873E-07,2.873042E-07,2.829873E-07,-8.710000E-11,1.436631E-07,1.436858E-07,1.436631E-07,2.894900E-09,4.302770E-08,4.599862E-08,4.302770E-08,8.305000E-10,2.905050E-08,2.993932E-08,2.905050E-08,1.862700E-09,1.764520E-08,1.953822E-08,1.764520E-08,1.078040E-09,1.400740E-08,1.508362E-08,1.400740E-08,7.504920E-10,1.109130E-08,1.184022E-08,1.109130E-08,-2.921270E-10,8.948300E-09,8.654956E-09,8.654956E-09,-1.993900E-11,7.988000E-09,7.966737E-09,7.966737E-09,5.751840E-10,6.590800E-09,7.164342E-09,6.590800E-09,4.967570E-10,5.675300E-09,6.169543E-09,5.675300E-09,1.161550E-10,5.294400E-09,5.409435E-09,5.294400E-09,-1.168200E-10,4.803000E-09,4.685272E-09,4.685272E-09,-2.667540E-10,4.590200E-09,4.322662E-09,4.322662E-09,-3.474880E-10,4.252500E-09,3.904021E-09,3.904021E-09,-4.466750E-10,3.937200E-09,3.489610E-09,3.489610E-09,-4.789690E-10,3.553100E-09,3.072026E-09,3.072026E-09
4.533130E-08,5.147842E-07,5.601460E-07,5.147842E-07,2.503070E-08,2.612948E-07,2.863889E-07,2.612948E-07,4.041900E-09,1.387432E-07,1.428537E-07,1.387432E-07,1.977400E-09,4.313950E-08,4.524974E-08,4.313950E-08,1.518600E-09,2.927420E-08,3.077141E-08,2.927420E-08,2.321500E-09,1.842790E-08,2.078635E-08,1.842790E-08,-1.872942E-08,3.362440E-08,1.489545E-08,1.489545E-08,-1.726929E-08,2.851250E-08,1.124292E-08,1.124292E-08,-1.470196E-08,2.345020E-08,8.747987E-09,8.747987E-09,-1.007245E-08,1.817180E-08,8.100998E-09,8.100998E-09,-6.584750E-09,1.388730E-08,7.301775E-09,7.301775E-09,-4.363417E-09,1.099530E-08,6.630470E-09,6.630470E-09,-2.967876E-09,9.052300E-09,6.082855E-09,6.082855E-09,-2.208978E-09,7.282200E-09,5.070083E-09,5.070083E-09,-1.530815E-09,6.019400E-09,4.486524E-09,4.486524E-09,-1.346280E-09,5.267200E-09,3.919879E-09,3.919879E-09,-1.203266E-09,4.667000E-09,3.462123E-09,3.462123E-09,-1.069479E-09,4.204500E-09,3.132285E-09,3.132285E-09
-1.156651E-06,1.684504E-06,5.279441E-07,5.279441E-07,-5.641473E-07,8.466576E-07,2.824781E-07,2.824781E-07,-2.771854E-07,4.256660E-07,1.484287E-07,1.484287E-07,-7.108210E-08,1.187279E-07,4.757959E-08,4.757959E-08,-4.000030E-08,7.098200E-08,3.093783E-08,3.093783E-08,-2.142000E-08,4.045590E-08,1.895576E-08,1.895576E-08,-1.549268E-09,1.667700E-08,1.512697E-08,1.512697E-08,-9.080110E-10,1.194920E-08,1.103994E-08,1.103994E-08,-5.412490E-10,9.314800E-09,8.772302E-09,8.772302E-09,3.311400E-11,7.794300E-09,7.827190E-09,7.794300E-09,9.511730E-10,6.133000E-09,7.081883E-09,6.133000E-09,7.020520E-10,5.355200E-09,6.055368E-09,5.355200E-09,3.698900E-10,4.932700E-09,5.301604E-09,4.932700E-09,7.463500E-11,4.574200E-09,4.646157E-09,4.574200E-09,-1.532600E-11,4.202900E-09,4.187344E-09,4.187344E-09,-1.537270E-10,3.961200E-09,3.804647E-09,3.804647E-09,-2.044740E-10,3.556300E-09,3.350063E-09,3.350063E-09,-1.721800E-10,3.215400E-09,3.042425E-09,3.042425E-09
-7.303180E-08,6.393486E-07,5.662202E-07,5.662202E-07,-4.206470E-08,3.212288E-07,2.791498E-07,2.791498E-07,-1.729100E-08,1.675920E-07,1.501761E-07,1.501761E-07,-1.807500E-09,4.917760E-08,4.724676E-08,4.724676E-08,-7.752000E-10,3.139870E-08,3.060499E-08,3.060499E-08,-1.922200E-09,2.155880E-08,1.953822E-08,1.953822E-08,-2.506070E-10,1.284060E-08,1.258870E-08,1.258870E-08,-5.915300E-11,1.131700E-08,1.125454E-08,1.125454E-08,-1.237400E-10,8.512900E-09,8.388549E-09,8.388549E-09,3.721960E-10,7.237400E-09,7.607298E-09,7.237400E-09,7.712520E-10,6.429100E-09,7.199229E-09,6.429100E-09,6.420780E-10,5.297600E-09,5.938022E-09,5.297600E-09,3.283690E-10,4.974300E-09,5.302661E-09,4.974300E-09,1.346080E-10,4.646200E-09,4.780418E-09,4.646200E-09,-2.224600E-11,4.314900E-09,4.290947E-09,4.290947E-09,-1.122060E-10,3.836300E-09,3.724302E-09,3.724302E-09,-1.468070E-10,3.572300E-09,3.424065E-09,3.424065E-09,-8.452600E-11,3.159300E-09,3.073083E-09,3.073083E-09
-4.240880E-08,4.821336E-07,4.395764E-07,4.395764E-07,-2.394320E-08,2.476531E-07,2.235663E-07,2.235663E-07,-1.155640E-08,1.265551E-07,1.148955E-07,1.148955E-07,-1.692800E-09,3.933770E-08,3.767774E-08,3.767774E-08,-3.165000E-10,2.748510E-08,2.727664E-08,2.727664E-08,2.570000E-10,1.652700E-08,1.679233E-08,1.652700E-08,-1.436749E-08,2.673920E-08,1.237198E-08,1.237198E-08,-1.132267E-08,2.124150E-08,9.918278E-09,9.918278E-09,-7.082993E-09,1.573750E-08,8.654956E-09,8.654956E-09,-5.170755E-09,1.305030E-08,7.877934E-09,7.877934E-09,-2.753355E-09,9.982200E-09,7.226716E-09,7.226716E-09,-1.922950E-09,8.540200E-09,6.615670E-09,6.615670E-09,-1.194039E-09,6.528300E-09,5.332262E-09,5.332262E-09,-8.895580E-10,5.601700E-09,4.710644E-09,4.710644E-09,-6.681160E-10,5.057500E-09,4.387149E-09,4.387149E-09,-6.658100E-10,4.561400E-09,3.894507E-09,3.894507E-09,-7.280900E-10,4.353300E-09,3.623871E-09,3.623871E-09,-5.689290E-10,3.850700E-09,3.280289E-09,3.280289E-09
-6.197734E-07,1.060564E-06,4.408245E-07,4.408245E-07,-3.053999E-07,5.320041E-07,2.265618E-07,2.265618E-07,-1.575606E-07,2.750483E-07,1.174750E-07,1.174750E-07,-4.068840E-08,7.791460E-08,3.717849E-08,3.717849E-08,-2.107590E-08,4.873040E-08,2.752626E-08,2.752626E-08,-1.430900E-08,3.117510E-08,1.679233E-08,1.679233E-08,-2.283300E-08,3.534340E-08,1.251152E-08,1.251152E-08,-2.062320E-08,3.031470E-08,9.690985E-09,9.690985E-09,-1.868098E-08,2.745620E-08,8.776531E-09,8.776531E-09,-1.380697E-08,2.167050E-08,7.863134E-09,7.863134E-09,-9.920209E-09,1.738440E-08,7.464579E-09,7.464579E-09,-6.425589E-09,1.308070E-08,6.652671E-09,6.652671E-09,-4.162736E-09,9.775700E-09,5.611355E-09,5.611355E-09,-3.438439E-09,8.546600E-09,5.104970E-09,5.104970E-09,-2.460407E-09,7.054900E-09,4.594355E-09,4.594355E-09,-1.692282E-09,5.776100E-09,4.083741E-09,4.083741E-09,-1.530815E-09,5.214400E-09,3.683072E-09,3.683072E-09,-1.503134E-09,4.716600E-09,3.212630E-09,3.212630E-09
