0.25_p,0.25_l1,0.25_l2,Latency,0.275_p,0.275_l1,0.275_l2,Latency,0.3_p,0.3_l1,0.3_l2,Latency,0.325_p,0.325_l1,0.325_l2,Latency,0.3375_p,0.3375_l1,0.3375_l2,Latency,0.35_p,0.35_l1,0.35_l2,Latency,0.3625_p,0.3625_l1,0.3625_l2,Latency,0.375_p,0.375_l1,0.375_l2,Latency,0.3875_p,0.3875_l1,0.3875_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency
9.40300E-08,1.46576E-07,2.40618E-07,1.46576E-07,4.74000E-08,7.54532E-08,1.22883E-07,7.54532E-08,2.44500E-08,3.90829E-08,6.35393E-08,3.90829E-08,1.15800E-08,2.33570E-08,3.49309E-08,2.33570E-08,1.02300E-08,1.77267E-08,2.78888E-08,1.77267E-08,9.60000E-09,1.21612E-08,2.17270E-08,1.21612E-08,6.18000E-09,9.76667E-09,1.59320E-08,9.76667E-09,3.03000E-09,7.88991E-09,1.08705E-08,7.88991E-09,2.04000E-09,6.66031E-09,8.66985E-09,6.66031E-09,1.58036E-09,6.07749E-09,7.65819E-09,6.07749E-09,1.40150E-09,5.49118E-09,6.89237E-09,5.49118E-09,1.68743E-09,4.60167E-09,6.28961E-09,4.60167E-09,1.61185E-09,3.94986E-09,5.56186E-09,3.94986E-09,9.83322E-10,3.69843E-09,4.68247E-09,3.69843E-09,7.11253E-10,3.59384E-09,4.30623E-09,3.59384E-09,1.98605E-10,3.40474E-09,3.60449E-09,3.40474E-09,2.80477E-10,3.34664E-09,3.62733E-09,3.34664E-09,1.54520E-10,3.35298E-09,3.50869E-09,3.35298E-09
-8.56200E-08,3.29398E-07,2.43846E-07,2.43846E-07,-3.89100E-08,1.64308E-07,1.25377E-07,1.25377E-07,-1.80300E-08,8.32838E-08,6.52265E-08,6.52265E-08,-8.40000E-09,4.49720E-08,3.65447E-08,3.65447E-08,-6.69000E-09,3.42292E-08,2.75221E-08,2.75221E-08,-5.25000E-09,2.68516E-08,2.15070E-08,2.15070E-08,-4.53000E-09,2.04448E-08,1.59320E-08,1.59320E-08,-2.73000E-09,1.39732E-08,1.12373E-08,1.12373E-08,-2.19000E-09,1.05433E-08,8.37643E-09,8.37643E-09,-1.04208E-09,8.60763E-09,7.56429E-09,7.56429E-09,-1.28885E-10,6.75572E-09,6.62716E-09,6.62716E-09,1.59558E-10,5.73204E-09,5.89179E-09,5.73204E-09,3.64869E-10,4.83408E-09,5.19894E-09,4.83408E-09,4.93346E-10,3.97204E-09,4.46548E-09,3.97204E-09,7.64260E-11,3.80618E-09,3.88303E-09,3.80618E-09,1.06656E-10,3.61180E-09,3.71933E-09,3.61180E-09,1.05396E-10,3.47552E-09,3.58102E-09,3.47552E-09,-4.95320E-11,3.44911E-09,3.39955E-09,3.39955E-09
1.11220E-07,1.32727E-07,2.43919E-07,1.32727E-07,5.10900E-08,6.96287E-08,1.20683E-07,6.96287E-08,2.75100E-08,3.69473E-08,6.43462E-08,3.69473E-08,1.21200E-08,2.25157E-08,3.46375E-08,2.25157E-08,1.14000E-08,1.75973E-08,2.89158E-08,1.75973E-08,9.51000E-09,1.12551E-08,2.07001E-08,1.12551E-08,5.82000E-09,9.70195E-09,1.55652E-08,9.70195E-09,2.94000E-09,8.34292E-09,1.12373E-08,8.34292E-09,2.04000E-09,6.98389E-09,8.96327E-09,6.98389E-09,1.50353E-09,6.23807E-09,7.74194E-09,6.23807E-09,1.33223E-09,5.50491E-09,6.83844E-09,5.50491E-09,1.18485E-09,3.74386E-09,4.92865E-09,3.74386E-09,1.57532E-09,4.09459E-09,5.67036E-09,4.09459E-09,5.90334E-10,3.73752E-09,4.32907E-09,3.73752E-09,4.42963E-10,3.56743E-09,4.01119E-09,3.56743E-09,2.85516E-10,3.48398E-09,3.77073E-09,3.48398E-09,2.51507E-10,3.33713E-09,3.58990E-09,3.33713E-09,2.14979E-10,3.23783E-09,3.45222E-09,3.23783E-09
-2.34130E-07,4.85622E-07,2.51548E-07,2.51548E-07,-1.12540E-07,2.40349E-07,1.27798E-07,1.27798E-07,-5.54700E-08,1.21078E-07,6.55933E-08,6.55933E-08,-2.75700E-08,6.38043E-08,3.61779E-08,3.61779E-08,-1.74900E-08,4.60075E-08,2.84757E-08,2.84757E-08,-1.26300E-08,3.48117E-08,2.21672E-08,2.21672E-08,-1.15500E-08,2.75635E-08,1.60053E-08,1.60053E-08,-9.30000E-09,2.10919E-08,1.17508E-08,1.17508E-08,-7.32000E-09,1.64324E-08,9.10998E-09,9.10998E-09,-3.60910E-09,1.14103E-08,7.79968E-09,7.79968E-09,-2.47044E-09,9.55418E-09,7.08272E-09,7.08272E-09,-1.15922E-09,7.41281E-09,6.25345E-09,6.25345E-09,-8.50623E-10,6.63212E-09,5.78076E-09,5.78076E-09,-1.04334E-09,6.06799E-09,5.02446E-09,5.02446E-09,-8.04019E-10,4.87634E-09,4.07274E-09,4.07274E-09,-4.45039E-10,4.08085E-09,3.63622E-09,3.63622E-09,-3.10264E-10,3.81675E-09,3.50678E-09,3.50678E-09,-1.38962E-10,3.47236E-09,3.33420E-09,3.33420E-09
-2.40070E-07,4.79732E-07,2.39738E-07,2.39738E-07,-1.17760E-07,2.42226E-07,1.24424E-07,1.24424E-07,-6.01500E-08,1.25608E-07,6.53732E-08,6.53732E-08,-3.12600E-08,6.72990E-08,3.60312E-08,3.60312E-08,-1.96500E-08,4.80137E-08,2.83290E-08,2.83290E-08,-1.50600E-08,3.70767E-08,2.20204E-08,2.20204E-08,-1.31700E-08,2.89872E-08,1.57853E-08,1.57853E-08,-1.10100E-08,2.30334E-08,1.19708E-08,1.19708E-08,-8.31000E-09,1.72090E-08,8.88991E-09,8.88991E-09,-4.06255E-09,1.19692E-08,7.90564E-09,7.90564E-09,-2.85713E-09,9.90280E-09,7.04528E-09,7.04528E-09,-1.39476E-09,7.76883E-09,6.37337E-09,6.37337E-09,-1.24109E-09,6.76206E-09,5.51999E-09,5.51999E-09,-1.09120E-09,6.00988E-09,4.91787E-09,4.91787E-09,-1.00555E-09,5.24186E-09,4.23643E-09,4.23643E-09,-4.89124E-10,4.22875E-09,3.73964E-09,3.73964E-09,-2.53583E-10,3.75970E-09,3.50615E-09,3.50615E-09,-2.27132E-10,3.67624E-09,3.45031E-09,3.45031E-09
2.06620E-07,3.42292E-08,2.40985E-07,3.42292E-08,1.00060E-07,2.07683E-08,1.20829E-07,2.07683E-08,5.02800E-08,1.13198E-08,6.15587E-08,1.13198E-08,2.70600E-08,7.37218E-09,3.44174E-08,7.37218E-09,2.09400E-08,6.14258E-09,2.70819E-08,6.14258E-09,1.56300E-08,5.49543E-09,2.10668E-08,5.49543E-09,1.09500E-08,4.78355E-09,1.57119E-08,4.78355E-09,7.26000E-09,4.33054E-09,1.15307E-08,4.33054E-09,4.92000E-09,3.94225E-09,8.81656E-09,3.94225E-09,4.97996E-09,3.72695E-09,8.70635E-09,3.72695E-09,3.17877E-09,3.43855E-09,6.61701E-09,3.43855E-09,2.71902E-09,3.51884E-09,6.23886E-09,3.51884E-09,2.03003E-09,3.38256E-09,5.41340E-09,3.38256E-09,1.48841E-09,3.29593E-09,4.78463E-09,3.29593E-09,7.80530E-10,3.30121E-09,4.08226E-09,3.30121E-09,6.67168E-10,3.16494E-09,3.83290E-09,3.16494E-09,5.50027E-10,3.02126E-09,3.57086E-09,3.02126E-09,4.94606E-10,3.02760E-09,3.52201E-09,3.02760E-09
-8.69700E-08,2.52192E-07,1.65209E-07,1.65209E-07,-4.17900E-08,1.27226E-07,8.53991E-08,8.53991E-08,-2.19000E-08,6.80756E-08,4.61542E-08,4.61542E-08,-9.30000E-09,3.72062E-08,2.78888E-08,2.78888E-08,-8.58000E-09,3.00874E-08,2.15070E-08,2.15070E-08,-6.51000E-09,2.24510E-08,1.59320E-08,1.59320E-08,-5.43000E-09,1.76620E-08,1.21909E-08,1.21909E-08,-2.64000E-09,1.18376E-08,9.10998E-09,9.10998E-09,-2.01000E-09,9.83138E-09,7.71623E-09,7.71623E-09,-7.08291E-10,7.74030E-09,7.03132E-09,7.03132E-09,-2.85073E-10,6.68811E-09,6.40319E-09,6.40319E-09,5.89000E-12,5.44258E-09,5.44829E-09,5.44258E-09,4.87150E-11,4.65449E-09,4.70405E-09,4.65449E-09,1.72260E-11,4.00268E-09,4.02135E-09,4.00268E-09,1.47070E-11,3.76498E-09,3.78024E-09,3.76498E-09,7.89450E-11,3.60018E-09,3.67936E-09,3.60018E-09,1.25549E-10,3.43538E-09,3.56071E-09,3.43538E-09,2.60430E-11,3.36883E-09,3.39511E-09,3.36883E-09
1.80600E-08,1.45929E-07,1.63962E-07,1.45929E-07,1.09500E-08,7.43530E-08,8.53257E-08,7.43530E-08,7.80000E-09,3.94712E-08,4.71812E-08,3.94712E-08,5.19000E-09,2.36806E-08,2.88424E-08,2.36806E-08,4.38000E-09,1.81797E-08,2.25339E-08,1.81797E-08,3.03000E-09,1.11904E-08,1.41715E-08,1.11904E-08,1.77000E-09,1.01550E-08,1.18975E-08,1.01550E-08,9.60000E-10,8.40764E-09,9.40340E-09,8.40764E-09,1.05000E-09,6.66031E-09,7.64288E-09,6.66031E-09,8.40990E-10,5.99932E-09,6.84098E-09,5.99932E-09,8.62402E-10,5.79860E-09,6.66079E-09,5.79860E-09,1.29318E-09,4.40835E-09,5.70145E-09,4.40835E-09,8.91373E-10,3.98155E-09,4.87282E-09,3.98155E-09,5.08461E-10,3.62025E-09,4.12794E-09,3.62025E-09,3.30861E-10,3.56743E-09,3.89826E-09,3.56743E-09,2.31354E-10,3.37622E-09,3.60830E-09,3.37622E-09,2.60324E-10,3.32446E-09,3.58482E-09,3.32446E-09,2.28835E-10,3.24417E-09,3.47379E-09,3.24417E-09
-1.68880E-07,3.31533E-07,1.62642E-07,1.62642E-07,-7.70700E-08,1.63337E-07,8.62060E-08,8.62060E-08,-3.67500E-08,8.30896E-08,4.63009E-08,4.63009E-08,-1.60500E-08,4.51015E-08,2.90625E-08,2.90625E-08,-1.26300E-08,3.44234E-08,2.18004E-08,2.18004E-08,-1.04700E-08,2.70458E-08,1.65922E-08,1.65922E-08,-7.86000E-09,1.99270E-08,1.19708E-08,1.19708E-08,-5.07000E-09,1.43615E-08,9.25669E-09,9.25669E-09,-2.82000E-09,1.06727E-08,7.78959E-09,7.78959E-09,-1.84317E-09,8.94779E-09,7.10365E-09,7.10365E-09,-5.65959E-10,6.78952E-09,6.22426E-09,6.22426E-09,-8.85790E-11,5.69612E-09,5.60818E-09,5.60818E-09,8.27240E-11,4.85733E-09,4.94071E-09,4.85733E-09,1.25549E-10,4.09248E-09,4.21930E-09,4.09248E-09,1.79711E-10,3.78506E-09,3.96615E-09,3.78506E-09,1.16732E-10,3.59596E-09,3.71299E-09,3.59596E-09,-6.84260E-11,3.48186E-09,3.41415E-09,3.41415E-09,3.37000E-12,3.41848E-09,3.42176E-09,3.41848E-09
3.41700E-08,1.30073E-07,1.64256E-07,1.30073E-07,1.63500E-08,6.86580E-08,8.49589E-08,6.86580E-08,9.69000E-09,3.67531E-08,4.64476E-08,3.67531E-08,6.09000E-09,2.25157E-08,2.86224E-08,2.25157E-08,4.65000E-09,1.75326E-08,2.21672E-08,1.75326E-08,4.20000E-09,1.20317E-08,1.61521E-08,1.20317E-08,1.68000E-09,1.01550E-08,1.18241E-08,1.01550E-08,1.23000E-09,8.53707E-09,9.77017E-09,8.53707E-09,8.70000E-10,6.91917E-09,7.78959E-09,6.91917E-09,1.01481E-09,6.04686E-09,7.06178E-09,6.04686E-09,9.89620E-10,5.31793E-09,6.30801E-09,5.31793E-09,9.87101E-10,4.66611E-09,5.65450E-09,4.66611E-09,7.66674E-10,3.94352E-09,4.71039E-09,3.94352E-09,3.87542E-10,3.81781E-09,4.20471E-09,3.81781E-09,2.82997E-10,3.60758E-09,3.89064E-09,3.60758E-09,2.40171E-10,3.47130E-09,3.71172E-09,3.47130E-09,2.43950E-10,3.30967E-09,3.55437E-09,3.30967E-09,1.97345E-10,3.27797E-09,3.47569E-09,3.27797E-09
-3.25580E-07,4.90734E-07,1.65209E-07,1.65209E-07,-1.54390E-07,2.39702E-07,8.52524E-08,8.52524E-08,-7.51800E-08,1.20819E-07,4.57141E-08,4.57141E-08,-3.46800E-08,6.27689E-08,2.80355E-08,2.80355E-08,-2.27100E-08,4.45837E-08,2.18737E-08,2.18737E-08,-1.86600E-08,3.46822E-08,1.59320E-08,1.59320E-08,-1.49700E-08,2.71105E-08,1.21175E-08,1.21175E-08,-1.16400E-08,2.10272E-08,9.33004E-09,9.33004E-09,-7.95000E-09,1.59794E-08,7.93630E-09,7.93630E-09,-3.96934E-09,1.14579E-08,7.48815E-09,7.48815E-09,-2.67071E-09,9.34607E-09,6.67474E-09,6.67474E-09,-1.19827E-09,6.19476E-09,4.99591E-09,4.99591E-09,-1.07357E-09,6.47365E-09,5.39944E-09,5.39944E-09,-1.24739E-09,5.89473E-09,4.64631E-09,4.64631E-09,-1.05845E-09,5.24715E-09,4.18821E-09,4.18821E-09,-5.82333E-10,4.28369E-09,3.70157E-09,3.70157E-09,-1.96902E-10,3.72590E-09,3.53026E-09,3.53026E-09,-2.52324E-10,3.64138E-09,3.38877E-09,3.38877E-09
-3.14780E-07,4.83745E-07,1.68950E-07,1.68950E-07,-1.52590E-07,2.38278E-07,8.56191E-08,8.56191E-08,-8.16600E-08,1.27161E-07,4.54207E-08,4.54207E-08,-3.84600E-08,6.67812E-08,2.82556E-08,2.82556E-08,-2.57700E-08,4.73018E-08,2.15803E-08,2.15803E-08,-1.98300E-08,3.60413E-08,1.61521E-08,1.61521E-08,-1.68600E-08,2.89872E-08,1.21175E-08,1.21175E-08,-1.36200E-08,2.28393E-08,9.25669E-09,9.25669E-09,-9.21000E-09,1.71443E-08,7.93630E-09,7.93630E-09,-4.45805E-09,1.17949E-08,7.33651E-09,7.33651E-09,-2.78282E-09,9.41473E-09,6.63096E-09,6.63096E-09,-1.77138E-09,7.88820E-09,6.11577E-09,6.11577E-09,-1.24361E-09,6.76628E-09,5.52126E-09,5.52126E-09,-1.51064E-09,6.01939E-09,4.50799E-09,4.50799E-09,-1.15544E-09,5.32321E-09,4.16601E-09,4.16601E-09,-6.67984E-10,4.44743E-09,3.77961E-09,3.77961E-09,-3.61907E-10,3.92239E-09,3.56135E-09,3.56135E-09,-1.98162E-10,3.76604E-09,3.56896E-09,3.56896E-09
1.29040E-07,3.45528E-08,1.63522E-07,3.45528E-08,6.17200E-08,2.05742E-08,8.23182E-08,2.05742E-08,3.30900E-08,1.12551E-08,4.43203E-08,1.12551E-08,1.95900E-08,7.50162E-09,2.70086E-08,7.50162E-09,1.47300E-08,6.27202E-09,2.10668E-08,6.27202E-09,1.00500E-08,5.56014E-09,1.55652E-08,5.56014E-09,7.17000E-09,4.91299E-09,1.20442E-08,4.91299E-09,4.74000E-09,4.39526E-09,9.10998E-09,4.39526E-09,3.48000E-09,4.20111E-09,7.64288E-09,4.20111E-09,3.13090E-09,3.82520E-09,6.95645E-09,3.82520E-09,2.66738E-09,3.62448E-09,6.29152E-09,3.62448E-09,2.15977E-09,3.51356E-09,5.67417E-09,3.51356E-09,1.66223E-09,3.41320E-09,5.07585E-09,3.41320E-09,1.18863E-09,3.26952E-09,4.45850E-09,3.26952E-09,7.71713E-10,3.22621E-09,3.99787E-09,3.22621E-09,5.72700E-10,3.13113E-09,3.70474E-09,3.13113E-09,4.44223E-10,3.11845E-09,3.56325E-09,3.11845E-09,3.98878E-10,2.99063E-09,3.39004E-09,2.99063E-09
-3.37800E-08,2.55557E-07,2.21766E-07,2.21766E-07,-1.45200E-08,1.29297E-07,1.14741E-07,1.14741E-07,-8.67000E-09,6.98229E-08,6.11920E-08,6.11920E-08,-7.50000E-10,3.57824E-08,3.50043E-08,3.50043E-08,-3.00000E-10,2.73046E-08,2.70086E-08,2.70086E-08,5.10000E-10,2.08978E-08,2.13602E-08,2.08978E-08,3.30000E-10,1.53969E-08,1.57119E-08,1.53969E-08,1.05000E-09,1.10610E-08,1.21175E-08,1.10610E-08,8.70000E-10,9.24894E-09,1.00636E-08,9.24894E-09,1.19997E-09,7.46458E-09,8.66511E-09,7.46458E-09,1.01733E-09,6.51697E-09,7.53510E-09,6.51697E-09,1.20627E-09,5.77324E-09,6.98120E-09,5.77324E-09,1.66349E-09,4.88796E-09,6.55229E-09,4.88796E-09,2.00862E-09,4.15692E-09,6.16526E-09,4.15692E-09,1.81716E-09,3.94352E-09,5.76109E-09,3.94352E-09,1.70380E-09,3.74069E-09,5.44512E-09,3.74069E-09,1.38765E-09,3.50722E-09,4.89503E-09,3.50722E-09,1.04630E-09,3.47341E-09,4.52005E-09,3.47341E-09
6.79300E-08,1.49617E-07,2.17511E-07,1.49617E-07,3.34500E-08,7.62945E-08,1.09680E-07,7.62945E-08,2.06700E-08,3.96653E-08,6.03117E-08,3.96653E-08,1.06800E-08,2.27098E-08,3.33905E-08,2.27098E-08,1.01400E-08,1.77914E-08,2.78888E-08,1.77914E-08,9.42000E-09,1.17729E-08,2.11402E-08,1.17729E-08,6.81000E-09,9.96081E-09,1.67389E-08,9.96081E-09,5.19000E-09,7.88991E-09,1.31445E-08,7.88991E-09,2.67000E-09,6.59559E-09,9.25669E-09,6.59559E-09,2.32477E-09,6.00143E-09,8.32630E-09,6.00143E-09,2.10813E-09,5.57147E-09,7.67976E-09,5.57147E-09,2.43813E-09,4.59956E-09,7.03830E-09,4.59956E-09,2.35248E-09,4.10621E-09,6.45902E-09,4.10621E-09,2.30588E-09,3.80618E-09,6.11259E-09,3.80618E-09,2.04263E-09,3.68153E-09,5.72493E-09,3.68153E-09,1.89022E-09,3.57694E-09,5.46733E-09,3.57694E-09,1.44811E-09,3.56004E-09,5.00923E-09,3.56004E-09,1.18234E-09,3.34030E-09,4.52259E-09,3.34030E-09
-1.12810E-07,3.32439E-07,2.19639E-07,2.19639E-07,-5.12400E-08,1.64955E-07,1.13714E-07,1.13714E-07,-2.31600E-08,8.30249E-08,5.98716E-08,5.98716E-08,-1.03800E-08,4.49073E-08,3.44908E-08,3.44908E-08,-6.60000E-09,3.45528E-08,2.78888E-08,2.78888E-08,-4.89000E-09,2.63339E-08,2.15070E-08,2.15070E-08,-3.72000E-09,1.97976E-08,1.60787E-08,1.60787E-08,-1.74000E-09,1.39085E-08,1.21909E-08,1.21909E-08,-5.70000E-10,9.70195E-09,9.10998E-09,9.10998E-09,3.23303E-10,7.81320E-09,8.13786E-09,7.81320E-09,6.04189E-10,6.74515E-09,7.34920E-09,6.74515E-09,1.09668E-09,5.82078E-09,6.91838E-09,5.82078E-09,1.57280E-09,4.90064E-09,6.47425E-09,4.90064E-09,1.99476E-09,4.14107E-09,6.13607E-09,4.14107E-09,1.98847E-09,3.92133E-09,5.91019E-09,3.92133E-09,1.78441E-09,3.70899E-09,5.49398E-09,3.70899E-09,1.35742E-09,3.66251E-09,5.02065E-09,3.66251E-09,7.86828E-10,3.55898E-09,4.34620E-09,3.55898E-09
8.60200E-08,1.31044E-07,2.17071E-07,1.31044E-07,3.99300E-08,6.89816E-08,1.08873E-07,6.89816E-08,2.22900E-08,3.74650E-08,5.97249E-08,3.74650E-08,1.14000E-08,2.26451E-08,3.40506E-08,2.26451E-08,1.03200E-08,1.76620E-08,2.79622E-08,1.76620E-08,9.33000E-09,1.20964E-08,2.13602E-08,1.20964E-08,6.90000E-09,9.89610E-09,1.67389E-08,9.89610E-09,4.74000E-09,7.82519E-09,1.25577E-08,7.82519E-09,3.03000E-09,6.85446E-09,9.77017E-09,6.85446E-09,2.28699E-09,6.11975E-09,8.40688E-09,6.11975E-09,2.07664E-09,5.39082E-09,7.46721E-09,5.39082E-09,2.20259E-09,4.67562E-09,6.87841E-09,4.67562E-09,2.33233E-09,4.02064E-09,6.35370E-09,4.02064E-09,2.26809E-09,3.95408E-09,6.22236E-09,3.95408E-09,1.95698E-09,3.65300E-09,5.61072E-09,3.65300E-09,1.66475E-09,3.64138E-09,5.30617E-09,3.64138E-09,1.38261E-09,3.45862E-09,4.84173E-09,3.45862E-09,1.11054E-09,3.35615E-09,4.46802E-09,3.35615E-09
-2.74640E-07,4.95523E-07,2.20959E-07,2.20959E-07,-1.25320E-07,2.38084E-07,1.12760E-07,1.12760E-07,-6.06000E-08,1.21013E-07,6.04584E-08,6.04584E-08,-2.91000E-08,6.31572E-08,3.40506E-08,3.40506E-08,-1.78500E-08,4.56839E-08,2.77421E-08,2.77421E-08,-1.28100E-08,3.44234E-08,2.16537E-08,2.16537E-08,-1.10100E-08,2.72399E-08,1.61521E-08,1.61521E-08,-8.31000E-09,2.08331E-08,1.25577E-08,1.25577E-08,-5.70000E-09,1.57205E-08,9.91688E-09,9.91688E-09,-2.68583E-09,1.11473E-08,8.46081E-09,8.46081E-09,-1.74996E-09,9.07351E-09,7.32255E-09,7.32255E-09,-5.39508E-10,7.33569E-09,6.79593E-09,6.79593E-09,2.33873E-10,6.08066E-09,6.31499E-09,6.08066E-09,5.08461E-10,5.34011E-09,5.84928E-09,5.34011E-09,8.23355E-10,4.61118E-09,5.43433E-09,4.61118E-09,7.20070E-10,4.13896E-09,4.85949E-09,4.13896E-09,9.29160E-10,3.86112E-09,4.79034E-09,3.86112E-09,5.73959E-10,3.70477E-09,4.27958E-09,3.70477E-09
-2.64020E-07,4.84457E-07,2.20445E-07,2.20445E-07,-1.31080E-07,2.44102E-07,1.12981E-07,1.12981E-07,-6.41100E-08,1.24119E-07,5.99449E-08,5.99449E-08,-3.31500E-08,6.74284E-08,3.42707E-08,3.42707E-08,-1.99200E-08,4.76254E-08,2.76688E-08,2.76688E-08,-1.51500E-08,3.68826E-08,2.16537E-08,2.16537E-08,-1.32600E-08,2.95050E-08,1.62254E-08,1.62254E-08,-1.00200E-08,2.22568E-08,1.22642E-08,1.22642E-08,-7.14000E-09,1.70796E-08,9.91688E-09,9.91688E-09,-3.48818E-09,1.20769E-08,8.58834E-09,8.58834E-09,-2.09635E-09,9.58165E-09,7.48561E-09,7.48561E-09,-6.57908E-10,7.64417E-09,6.98627E-09,6.98627E-09,-8.60600E-11,6.32892E-09,6.24330E-09,6.24330E-09,3.47235E-10,5.38448E-09,5.73191E-09,5.38448E-09,6.83542E-10,4.72210E-09,5.40705E-09,4.72210E-09,8.62402E-10,4.18861E-09,5.05111E-09,4.18861E-09,7.04955E-10,3.95514E-09,4.66027E-09,3.95514E-09,6.00410E-10,3.65089E-09,4.25166E-09,3.65089E-09
1.81600E-07,3.42939E-08,2.15971E-07,3.42939E-08,8.71000E-08,2.08978E-08,1.08066E-07,2.08978E-08,4.38900E-08,1.06080E-08,5.44433E-08,1.06080E-08,2.62500E-08,7.43690E-09,3.36839E-08,7.43690E-09,2.07600E-08,6.20730E-09,2.69352E-08,6.20730E-09,1.56300E-08,5.56014E-09,2.11402E-08,5.56014E-09,1.13100E-08,4.71884E-09,1.60053E-08,4.71884E-09,7.80000E-09,4.26583E-09,1.20442E-08,4.26583E-09,6.00000E-09,3.94225E-09,9.91688E-09,3.94225E-09,5.01775E-09,3.57800E-09,8.59722E-09,3.57800E-09,4.23807E-09,3.43538E-09,7.67469E-09,3.43538E-09,3.46847E-09,3.38256E-09,6.85113E-09,3.38256E-09,3.02384E-09,3.35721E-09,6.38098E-09,3.35721E-09,2.54142E-09,3.39418E-09,5.93494E-09,3.39418E-09,2.23282E-09,3.33185E-09,5.56504E-09,3.33185E-09,2.11442E-09,3.26741E-09,5.38231E-09,3.26741E-09,1.67735E-09,3.14803E-09,4.82650E-09,3.14803E-09,1.21005E-09,3.23360E-09,4.44391E-09,3.23360E-09
8.79100E-08,2.55687E-07,3.43608E-07,2.55687E-07,4.97400E-08,1.25737E-07,1.75406E-07,1.25737E-07,2.54400E-08,6.69754E-08,9.24411E-08,6.69754E-08,1.43700E-08,3.46175E-08,4.90150E-08,3.46175E-08,1.14000E-08,2.71105E-08,3.84519E-08,2.71105E-08,9.60000E-09,2.07683E-08,3.03829E-08,2.07683E-08,8.07000E-09,1.48792E-08,2.29007E-08,1.48792E-08,6.45000E-09,1.09316E-08,1.73257E-08,1.09316E-08,3.66000E-09,9.31366E-09,1.29978E-08,9.31366E-09,2.26305E-09,7.44345E-09,9.70629E-09,7.44345E-09,1.50227E-09,6.60570E-09,8.10867E-09,6.60570E-09,1.33348E-09,5.91058E-09,7.24387E-09,5.91058E-09,1.51234E-09,4.93550E-09,6.44823E-09,4.93550E-09,1.15840E-09,4.19812E-09,5.35693E-09,4.19812E-09,4.58078E-10,3.86851E-09,4.32780E-09,3.86851E-09,2.56546E-10,3.60441E-09,3.86209E-09,3.60441E-09,1.01617E-10,3.50827E-09,3.60957E-09,3.50827E-09,1.05396E-10,3.38995E-09,3.49536E-09,3.38995E-09
1.97710E-07,1.51429E-07,3.49183E-07,1.51429E-07,9.64600E-08,7.49354E-08,1.71371E-07,7.49354E-08,5.01900E-08,3.94065E-08,8.95803E-08,3.94065E-08,2.49900E-08,2.38100E-08,4.87950E-08,2.38100E-08,1.87800E-08,1.78561E-08,3.65447E-08,1.78561E-08,1.74300E-08,1.17729E-08,2.91359E-08,1.17729E-08,1.26600E-08,9.89610E-09,2.26073E-08,9.89610E-09,9.42000E-09,7.76048E-09,1.71057E-08,7.76048E-09,6.00000E-09,6.66031E-09,1.27044E-08,6.66031E-09,3.62844E-09,6.05848E-09,9.68726E-09,6.05848E-09,2.86009E-09,5.17531E-09,8.03571E-09,5.17531E-09,2.46585E-09,4.46645E-09,6.93234E-09,4.46645E-09,2.29580E-09,4.05867E-09,6.35370E-09,4.05867E-09,1.85747E-09,3.89070E-09,5.74840E-09,3.89070E-09,1.15714E-09,3.65617E-09,4.81318E-09,3.65617E-09,5.51287E-10,3.50088E-09,4.05244E-09,3.50088E-09,2.47728E-10,3.36143E-09,3.60957E-09,3.36143E-09,2.77958E-10,3.26741E-09,3.54549E-09,3.26741E-09
1.93200E-08,3.31663E-07,3.50944E-07,3.31663E-07,1.44600E-08,1.63920E-07,1.78340E-07,1.63920E-07,1.22100E-08,8.07599E-08,9.29546E-08,8.07599E-08,7.80000E-09,4.32247E-08,5.09956E-08,4.32247E-08,6.45000E-09,3.22878E-08,3.87454E-08,3.22878E-08,5.19000E-09,2.47807E-08,2.99428E-08,2.47807E-08,4.92000E-09,1.80503E-08,2.29741E-08,1.80503E-08,4.83000E-09,1.25494E-08,1.73257E-08,1.25494E-08,2.76000E-09,1.01550E-08,1.28511E-08,1.01550E-08,1.45314E-09,8.25689E-09,9.71137E-09,8.25689E-09,1.16848E-09,6.77473E-09,7.94307E-09,6.77473E-09,1.11936E-09,5.88839E-09,7.00785E-09,5.88839E-09,1.37001E-09,4.97670E-09,6.34672E-09,4.97670E-09,1.37883E-09,4.07240E-09,5.45273E-09,4.07240E-09,6.18044E-10,3.84739E-09,4.46612E-09,3.84739E-09,3.20784E-10,3.55264E-09,3.87351E-09,3.55264E-09,6.50900E-11,3.49560E-09,3.56135E-09,3.49560E-09,7.26470E-11,3.42482E-09,3.49790E-09,3.42482E-09
